name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
sn2006td   0.015878  54098.7   0.137599         0.00943549      6.8711e-05     -1.25687         0.0575765       0.0752478        0.00489965   0.088       4.2973e-08     -2.62559e-07        7.69432e-05    1.39594    salt2
sn2006td   0.015878  54097.6   0.203301         0.0293638       0.00019307      0.113406        0.0238487       1.40176          0.0949511    0.088       9.51386e-07     6.02231e-06       -0.00143442     9.46155    exp3
sn2006td   0.015878  54097.5   0.226664         0.0233183       0.000366973     0.328037        0.0192187       0.180118         0.0124459    0.088       2.17018e-06    -4.06602e-06       -8.60639e-06    8.82803    exp2lc
05D4fg     0.839     53641.8   0.657805         3.82551e-06     1.02862e-07     0.564429        0.345091       -0.125165         0.112078     0.0289     -1.59134e-08     4.03272e-09        0.00112756     0.857354   salt2
05D4fg     0.839     53640.7   0.000202933      1.08548e-05     7.7904e-07      0.253633        0.119511        0.779551         0.45186      0.0289     -2.0892e-08      3.36712e-07       -0.00868796     2.29951    exp3
05D4fg     0.839     53640.7   0.000440807      9.65952e-06     2.25786e-07     0.283196        0.132294       -0.032294         0.110658     0.0289     -5.89709e-09     1.09037e-08        0.000614547    2.4081     exp2lc
6933.0     0.213     53679.9   0.438989         8.16629e-05     4.73471e-06     0.584269        0.509924       -0.0102787        0.0549566    0.0236     -1.4047e-06     -2.37859e-07        0.0112369      1.33591    salt2
6933.0     0.213     53680.4   0.000135138      0.00021657      1.02516e-05    -0.0393963       0.590479        0.351843         0.624184     0.0236      3.61549e-06     5.9551e-06         0.246234       1.9655     exp3
6933.0     0.213     53680.4   0.000135839      0.000210327     1.01464e-05    -0.242577        0.488193        0.00525416       0.051078     0.0236     -1.92385e-06    -4.83702e-07        0.00959345     1.98363    exp2lc
16069.0    0.12877   54050.3   0.209605         0.000157622     2.39315e-06     1.38519         0.215045        0.187148         0.0135422    0.0554     -3.2001e-07     -2.53071e-08        0.00145678     1.48946    salt2
16069.0    0.12877   54050.3   0.317877         0.000534367     1.86341e-05    -0.114884        0.555283        0.816004         0.425802     0.0554      9.30421e-06     7.0599e-06         0.179765       2.11038    exp3
16069.0    0.12877   54050.5   4.49069e-05      0.00048231      2.02245e-05    -0.643085        0.433677        0.0476849        0.0424156    0.0554     -3.18297e-06    -7.95106e-07        0.0116932      2.27494    exp2lc
3451.0     0.25      53645     0.454            7.11391e-05     4.36463e-06     0.853053        0.434432       -0.0187849        0.0586714    0.0561     -1.02621e-06    -2.21471e-07        0.00610831     0.82774    salt2
3451.0     0.25      53645.6   0.576748         0.000190208     7.58436e-06     0.469644        0.184467        0.377029         0.451369     0.0561     -3.11905e-07     2.72759e-06       -0.00153106     1.08503    exp3
3451.0     0.25      53645.7   0.573658         0.000179598     9.45812e-06     0.482908        0.191874        0.0379538        0.0570702    0.0561     -4.038e-07      -4.80071e-07        0.000828549    1.09405    exp2lc
03D4dh     0.627     52905.9   0.747417         8.22664e-06     2.89475e-07     1.01273         0.403275       -0.110073         0.0941113    0.0289     -1.50173e-08    -2.45364e-08       -0.00354266     3.48362    salt2
03D4dh     0.627     52905.8   0.852574         2.01221e-05     1.31361e-06     0.522516        0.161086       -0.458724         0.725917     0.0289     -1.04795e-07     9.32489e-07       -0.0614482      3.68025    exp3
03D4dh     0.627     52906.1   0.6831           2.14821e-05     7.32123e-07     0.477092        0.129743       -0.0699732        0.0926362    0.0289      6.68199e-09    -6.24042e-08       -0.000596923    3.66567    exp2lc
Lancaster  1.23      53433.3   2.46647          6.61696e-07     2.9039e-08     -0.300655        0.845678        0.0196038        0.0521505    0.01205     3.36837e-09    -3.71536e-10        0.0262143      1.22561    salt2
Lancaster  1.23      53433.5   2.03285          1.8365e-06      1.36733e-07    -0.17731         0.640286        0.817589         0.555661     0.01205     6.78972e-08     6.03651e-08        0.242967       1.15083    exp3
Lancaster  1.23      53432.9   2.28129          1.67441e-06     8.31176e-08    -0.381506        0.646129        0.0715679        0.0499056    0.01205     2.50825e-08    -7.65152e-11        0.0186057      1.12294    exp2lc
Ombo       0.975     53369.6   0.570002         2.00823e-06     5.77623e-08     1.72482         0.317257       -0.0281368        0.0464603    0.00891    -1.21993e-08    -2.18199e-09        0.00655063     5.60948    salt2
Ombo       0.975     53369.7   0.747724         5.86286e-06     2.93477e-07     1.44577         0.224617        0.995712         0.467783     0.00891     3.80069e-08     1.31379e-07        0.0648513      3.74407    exp3
Ombo       0.975     53369.7   0.772498         5.19054e-06     1.21297e-07     1.26779         0.225831        0.0581945        0.0446299    0.00891    -9.57927e-09    -4.20811e-09        0.00455617     4.15887    exp2lc
sn1993h    0.024207  49066     0.133675         0.0041331       5.17082e-05    -2.1864          0.0336387       0.0983134        0.00693714   0.06       -2.31962e-07    -2.72514e-07       -1.60981e-05    6.58054    salt2
sn1993h    0.024207  49068.5   0.140519         0.0109139       0.000112246    -0.101381        0.0147124       2.62586          0.06461      0.06       -7.83037e-07     3.86446e-06       -0.000757803   23.2116     exp3
sn1993h    0.024207  49065     0.181428         0.0086954       0.000127924     0.421391        0.0111932       0.131039         0.0141928    0.06        4.46728e-07    -1.18775e-06       -5.04091e-05   39.6226     exp2lc
19632.0    0.308     54396.7   0.769649         3.05133e-05     3.38429e-06     0.90076         1.03426         0.0238715        0.101966     0.0295     -2.58569e-06    -2.73662e-07        0.036622       1.11568    salt2
19632.0    0.308     54397.4   0.827319         8.78224e-05     7.84423e-06    -0.0299206       0.847984        0.704344         0.999626     0.0295      2.96152e-06     6.86763e-06        0.56123        0.929113   exp3
19632.0    0.308     54397.6   0.79776          7.66207e-05     6.93189e-06    -0.111893        0.762886        0.115036         0.107261     0.0295     -2.74145e-06    -6.5358e-07         0.0333699      0.902761   exp2lc
sn2005hc   0.04589   53667.6   0.0213707        0.00216023      3.14205e-06     0.872819        0.0164425      -0.0455349        0.00131539   0.0327     -2.42916e-08    -3.08684e-09        6.72643e-06    5.05824    salt2
sn2005hc   0.04589   53668     0.0316658        0.00559915      6.57425e-06     0.517587        0.00428342      0.0268063        0.0128061    0.0327     -1.44176e-09     3.25314e-08       -1.15766e-05   10.7501     exp3
sn2005hc   0.04589   53667.9   0.0312182        0.00553921      1.12527e-05     0.524402        0.00428856      0.0100167        0.00174539   0.0327     -7.32775e-09    -1.66048e-08        1.5022e-06    10.5641     exp2lc
16259.0    0.11908   54052.4   0.249394         0.000175079     2.41547e-06    -1.78132         0.368814        0.0647886        0.015883     0.0363     -4.00324e-07    -2.71234e-08        0.00298542     0.665786   salt2
16259.0    0.11908   54051.8   0.489533         0.000406506     5.88195e-05    -5.62821         2.99944        -0.0190082        1.47159      0.0363      0.000174988     8.36694e-05        4.16925        0.953014   exp3
16259.0    0.11908   54051.4   0.000111437      0.000412913     2.18192e-05    -7.11146         0.858241       -0.0566148        0.0522846    0.0363     -2.7726e-06     -9.89848e-07        0.0260026      1.79064    exp2lc
16641.0    0.115     54069.8   0.824009         0.000238599     4.68342e-06     1.44845         0.709298        0.0284283        0.0270543    0.0304     -5.72375e-07    -4.34324e-08        0.0168014      0.365925   salt2
16641.0    0.115     54067.5   1.83974e-05      0.000437217     4.36727e-05    -5.35594         1.69418        -3.68766          1.70084      0.0304      7.2403e-05      7.36574e-05        2.81939        2.30301    exp3
16641.0    0.115     54067.5   1.84078e-05      0.00071167      4.22552e-05    -2.72417         0.35422        -0.216893         0.0516732    0.0304     -8.08636e-06    -2.13239e-06        0.0110308      0.682213   exp2lc
03D3ay     0.3709    52767.7   0.125455         2.20523e-05     4.97098e-07     0.692718        0.179287       -0.0573148        0.0165177    0.0077     -7.12036e-08    -5.0681e-09         0.000489666    1.71248    salt2
03D3ay     0.3709    52767.2   3.63261e-05      6.10965e-05     1.14929e-06     0.277133        0.0369504       1.38476          0.13273      0.0077     -3.35871e-08     1.428e-07         -0.00362179    15.0711     exp3
03D3ay     0.3709    52767.2   3.72695e-05      5.04651e-05     5.1644e-07      0.559668        0.0296484       0.0356383        0.0144685    0.0077     -2.81999e-09    -5.68525e-09       -4.88255e-05   23.0336     exp2lc
sn2006an   0.064001  53790.4   0.290827         0.00103071      1.70042e-05     0.878869        0.144203       -0.0406369        0.00907955   0.027      -4.58457e-07    -1.14142e-07        0.000491657    6.74278    salt2
sn2006an   0.064001  53790.9   0.326118         0.00267522      3.53664e-05     0.29964         0.0542695      -0.649804         0.0908017    0.027       4.04196e-07     3.27983e-07        7.47991e-05    2.71962    exp3
sn2006an   0.064001  53790.9   0.350866         0.00302875      6.58611e-05     0.260401        0.0543813      -0.107989         0.0149951    0.027       3.1456e-07     -7.67211e-07        7.02485e-05    2.69895    exp2lc
05D3cx     0.805     53450.6   0.772941         5.00732e-06     1.23836e-07     0.562673        0.485462       -0.132581         0.0701675    0.0087     -4.76115e-08    -8.08173e-10        0.00274798     1.20211    salt2
05D3cx     0.805     53450.3   0.850047         1.12979e-05     9.22094e-07     0.558283        0.138646       -0.99967          0.722136     0.0087     -1.06636e-07     6.53087e-07       -0.0843303      1.54883    exp3
05D3cx     0.805     53451.1   0.567628         1.27318e-05     1.97762e-07     0.397503        0.0666242      -0.059998         0.0706114    0.0087     -1.65014e-09    -4.8781e-10         4.63223e-05    1.62495    exp2lc
15421.0    0.18537   54034.4   0.354522         9.99481e-05     5.49347e-06    -0.0642637       0.423072       -0.0451608        0.0490787    0.0306     -1.05396e-06    -2.52426e-07        0.00588842     0.555259   salt2
15421.0    0.18537   54035.4   0.52064          0.000249918     7.46687e-06    -0.0202904       0.258386       -0.115417         0.521727     0.0306      4.09188e-07     3.29188e-06        0.0392617      0.893212   exp3
15421.0    0.18537   54035.3   0.40758          0.000248007     1.1756e-05      0.0114942       0.249745        0.0133281        0.0447388    0.0306     -6.30345e-07    -4.95208e-07        0.00230896     0.891724   exp2lc
04D3dd     1.002     53111.2   1.37365          1.17628e-08     4.76294e-08    -3.65852         0.939912      -32.4978          14.3799       0.0077     -5.02888e-09     6.83785e-07       -0.987086      11.5054     salt2
04D3dd     1.002     53110.3   1.41764          1.64084e-05     4.79045e-06    -0.658358        0.160004        4.60706          0.560139     0.0077     -1.96702e-08     2.19762e-06       -0.00372365    10.6249     exp3
04D3dd     1.002     53110.4   3.65305          7.75271e-07     2.23456e-06    -0.359428        0.533231      -17.0609          14.7556       0.0077      1.18391e-07     3.29092e-05        0.761968      12.4196     exp2lc
sn2005eu   0.034897  53660.7   0.0905211        0.00486042      6.32163e-05     1.32673         0.0639876      -0.134912         0.00957264   0.131      -2.30829e-06    -5.78595e-07        0.000331937    4.28364    salt2
sn2005eu   0.034897  53661.3   0.140723         0.0111759       7.18033e-05     0.767297        0.0233605      -1.21357          0.113174     0.131      -6.43949e-07     5.27063e-06       -0.00131865     3.08049    exp3
sn2005eu   0.034897  53660.7   4.42388e-05      0.0132409       0.000225265     0.64534         0.018455       -0.125267         0.0151255    0.131      -2.98538e-07    -3.3007e-06        -6.07533e-08    6.99497    exp2lc
03D1au     0.5043    52909.7   0.184399         1.1357e-05      8.29586e-08     1.29294         0.134238       -0.0202803        0.0124252    0.0296     -6.71471e-09    -3.00327e-10       -0.000201584    1.02342    salt2
03D1au     0.5043    52910.3   0.195259         3.06653e-05     4.5446e-07      0.525433        0.0430374       0.323425         0.12426      0.0296     -6.58863e-09     5.27555e-08       -0.00154275     1.54918    exp3
03D1au     0.5043    52910.3   0.195675         2.93179e-05     1.7367e-07      0.560704        0.0428397       0.0467057        0.0123251    0.0296     -1.26605e-09    -9.58844e-10        5.9252e-06     1.28141    exp2lc
06D3el     0.519     53894.4   0.109622         1.22582e-05     1.11655e-07     0.992265        0.107967       -0.0834416        0.0120624    0.0125     -9.54971e-09    -3.77299e-10        0.000267123    2.21808    salt2
06D3el     0.519     53894.4   7.79016e-05      3.11437e-05     7.71909e-07     0.379222        0.0959097       0.252798         0.29119      0.0125     -8.67763e-09     2.0781e-07        -0.000682217    6.16759    exp3
06D3el     0.519     53894.4   7.66691e-05      3.19956e-05     9.28036e-07     0.344996        0.098793       -0.0671464        0.0397115    0.0125     -2.41722e-08    -3.48369e-08        0.000760627    5.98437    exp2lc
05D2ec     0.64      53438.2   2.557            6.53486e-06     3.43947e-07     1.03265         0.921588       -0.226526         0.102254     0.02        1.27355e-07    -2.44923e-08       -0.00457785     1.4945     salt2
05D2ec     0.64      53436.1   2.33509          1.40071e-05     1.18175e-06     0.731303        0.280566       -1.99638          1.29374      0.02       -1.82203e-07     1.33102e-06       -0.288039       1.47904    exp3
05D2ec     0.64      53439     1.4756           1.6896e-05      7.8279e-07      0.366704        0.156244       -0.195273         0.101456     0.02        2.88909e-08    -5.52191e-08        0.00149252     1.44659    exp2lc
15467.0    0.21041   54039.5   0.438745         0.000109956     7.74764e-06     1.65634         0.637717       -0.156729         0.0593468    0.0564     -3.56603e-06    -4.07345e-07        0.0157393      0.819799   salt2
15467.0    0.21041   54040.9   0.539362         0.000237754     1.15163e-05     0.761862        0.700361       -1.45464          0.803361     0.0564      3.73269e-06     8.53981e-06        0.339797       1.058      exp3
15467.0    0.21041   54040.2   0.456611         0.000288171     1.53884e-05     0.990944        0.549248       -0.11978          0.0559158    0.0564     -4.20336e-06    -8.06223e-07        0.013071       1.02517    exp2lc
sn2005bg   0.0231    53469.4   0.063413         0.00833204      2.14449e-05     0.674744        0.0310605      -0.0538691        0.00172905   0.032       2.03025e-07    -1.90551e-08        1.70745e-05   20.4219     salt2
sn2005bg   0.0231    53469     0.0529162        0.0218534       4.9239e-05      0.528518        0.00592832     -0.0172963        0.0118688    0.032       1.00696e-07    -5.88147e-08       -1.86654e-05   28.5166     exp3
sn2005bg   0.0231    53469.1   0.0511163        0.0215326       6.80189e-05     0.526542        0.00573403      0.0131278        0.00205349   0.032       8.5321e-08     -9.9741e-08         1.56066e-07   27.839      exp2lc
14437.0    0.144     54010.7   0.365471         0.000234006     3.06371e-06     0.160986        0.246137       -0.104712         0.0130949    0.0931     -3.08958e-07    -2.73421e-08        0.00118518     1.18674    salt2
14437.0    0.144     54009.6   4.19868e-05      0.000574519     6.8689e-06      0.391964        0.0582214       0.770568         0.181449     0.0931     -1.2419e-07      6.43239e-07       -0.00428358     1.75213    exp3
14437.0    0.144     54009.6   2.64536e-05      0.000532633     4.72248e-06     0.496853        0.0545751       0.0431526        0.00763894   0.0931     -3.42096e-08    -1.14742e-08       -3.16349e-06    2.29007    exp2lc
14451.0    0.179     54011.7   0.436936         0.000157401     2.65636e-06     0.386484        0.342205       -0.126089         0.0164005    0.0966     -5.36455e-07    -2.37373e-08        0.00205153     1.43558    salt2
14451.0    0.179     54011.5   0.5745           0.000371241     8.99605e-06     0.546864        0.0992575       0.0547594        0.398525     0.0966     -2.93184e-07     2.47295e-06       -0.0219726      1.58946    exp3
14451.0    0.179     54011.5   0.570492         0.00037219      1.75741e-05     0.554861        0.0827641      -0.00468746       0.0434613    0.0966      6.54331e-08    -7.08694e-07       -3.9048e-05     1.58971    exp2lc
1032.0     0.12976   53626.5   0.151177         0.000131406     3.37079e-06    -2.59837         0.165922        0.0454293        0.0240867    0.0739     -3.11216e-07    -5.99101e-08        0.00119592     1.29753    salt2
1032.0     0.12976   53627.7   0.376506         0.000343498     8.06189e-06    -0.182586        0.0843259       2.29425          0.338163     0.0739     -1.75852e-07     1.54232e-06       -0.0102152      4.23901    exp3
1032.0     0.12976   53627.7   0.000194169      0.000234726     1.79129e-05     0.0831558       0.0828413       0.262042         0.0638968    0.0739     -5.67824e-09    -1.10879e-06       -0.000137142    5.92405    exp2lc
05D2he     0.608     53466.8   1.22015          4.75411e-06     2.57686e-07     0.473954        0.807345        0.114978         0.108567     0.0172     -5.69188e-08    -2.53659e-08        0.00785937     1.81058    salt2
05D2he     0.608     53466.4   1.23381          1.55359e-05     1.65898e-06     0.558499        0.285999        1.78103          1.05495      0.0172      1.51801e-07     1.71591e-06        0.0873512      1.82766    exp3
05D2he     0.608     53466.3   1.47148          1.24251e-05     6.48925e-07     0.447313        0.361448        0.139694         0.106562     0.0172      2.37016e-08    -6.22745e-08        0.00185135     1.92824    exp2lc
16402.0    0.29      54059.9   1.39882          7.31126e-05     4.04609e-06     0.324462        1.24285        -0.0847565        0.0691254    0.085      -1.84514e-06    -2.30931e-07        0.0291068      2.21754    salt2
16402.0    0.29      54059.1   1.64525          9.34361e-05     4.22258e-05   -10.7777         10.4607         -9.22898          8.43683      0.085       0.000425513     0.000352583       81.5868         2.64508    exp3
16402.0    0.29      54059.1   1.74863          0.000184367     1.11912e-05    -2.97747         2.65588        -0.128566         0.0893921    0.085       1.61825e-05    -1.26736e-07        0.160216       2.81531    exp2lc
9457.0     0.2569    53689.9   1.1734           4.5559e-05      6.82774e-06     1.12866         1.61509        -0.0507062        0.133093     0.0816     -7.55202e-06    -7.81716e-07        0.079417       0.688386   salt2
9457.0     0.2569    53690.7   1.28914          9.91281e-05     2.28896e-05    -0.929421        3.10806        -2.2716           3.51713      0.0816      5.67902e-05     7.87028e-05        8.96453        0.403569   exp3
9457.0     0.2569    53690.6   1.43842          0.000115109     1.41348e-05     0.801194        1.72926         0.00842286       0.143349     0.0816     -1.18437e-05    -1.86094e-06        0.129892       0.475035   exp2lc
sn2005lz   0.040998  53736     0.123036         0.00163179      1.78517e-05    -1.12008         0.097532        0.0402378        0.0083621    0.09       -8.66476e-07    -1.18844e-07        0.000165101    2.45556    salt2
sn2005lz   0.040998  53735     0.247435         0.00472467      6.27116e-05    -0.0765619       0.0443595       1.61807          0.249264     0.09       -1.2081e-06      1.32518e-05       -0.00319211     5.08358    exp3
sn2005lz   0.040998  53735.8   0.212123         0.00394912      0.000101414    -0.00534271      0.0481424       0.0987554        0.0231377    0.09       -2.99441e-07    -2.25928e-06       -4.0027e-05     5.89871    exp2lc
3452.0     0.2304    53649.1   0.456158         8.34412e-05     5.33849e-06     1.03542         0.431305       -0.0813836        0.05821      0.059      -1.41354e-06    -2.7374e-07         0.00808135     1.06085    salt2
3452.0     0.2304    53649.8   0.715396         0.000207616     7.38068e-06     0.576144        0.143912       -0.071839         0.434158     0.059      -3.03951e-07     2.38207e-06       -0.0199284      1.09318    exp3
3452.0     0.2304    53649.7   0.713975         0.000213234     1.13853e-05     0.567758        0.135895       -0.0258896        0.0558537    0.059      -6.93094e-08    -5.69485e-07        8.88728e-05    1.0859     exp2lc
05D4dy     0.81      53616.5   1.31404          2.60958e-06     7.8556e-08     -0.297344        0.652589       -0.0278298        0.14839      0.026      -1.73184e-08     2.64833e-09       -0.00363741     0.933619   salt2
05D4dy     0.81      53616.7   1.39871          8.06561e-06     8.19683e-07     0.261387        0.170447        1.50812          0.661082     0.026      -6.61822e-08     5.20905e-07       -0.0531536      0.896853   exp3
05D4dy     0.81      53614.9   1.51406          6.64373e-06     2.12584e-07     0.483212        0.182787        0.0280792        0.150034     0.026       2.78033e-09     6.55734e-09        0.00121975     1.01737    exp2lc
12843.0    0.16695   53982.1   0.169867         0.000122728     4.33038e-06    -1.00526         0.282285        0.036712         0.024998     0.0451     -1.03225e-06    -8.36557e-08        0.003929       0.916072   salt2
12843.0    0.16695   53982.4   0.428176         0.000328655     8.05101e-06     0.201908        0.0902646       1.23097          0.351644     0.0451     -2.96286e-07     1.87007e-06       -0.0141687      1.7506     exp3
12843.0    0.16695   53983.1   0.397868         0.000271396     1.51375e-05     0.340826        0.0868878       0.12789          0.0497485    0.0451     -5.06685e-08    -7.10814e-07       -5.47545e-05    1.98406    exp2lc
12881.0    0.233     53980.2   0.682935         5.85589e-05     4.30349e-06     1.47612         0.677175        0.116102         0.0634671    0.0235     -1.85339e-06    -2.4135e-07         0.0149251      0.761838   salt2
12881.0    0.233     53980.3   0.669952         0.00019421      7.78025e-06     0.443631        0.147847        1.32808          0.446634     0.0235     -5.00121e-07     2.81158e-06       -0.0234737      0.747746   exp3
12881.0    0.233     53980.5   0.760189         0.000157405     8.79494e-06     0.616356        0.154153        0.136336         0.0583195    0.0235     -1.35755e-07    -4.65293e-07        7.32237e-05    0.856555   exp2lc
05D1cb     0.632     53616.8   0.414472         5.80528e-06     1.51407e-07    -0.186882        0.285245        0.0438295        0.0501349    0.0282     -1.53462e-08    -6.41228e-09        0.000825792    1.64659    salt2
05D1cb     0.632     53617.1   0.509801         1.65964e-05     6.44127e-07     0.0755791       0.0849541       0.917582         0.373759     0.0282     -2.74362e-08     2.29683e-07       -0.0166454      1.58599    exp3
05D1cb     0.632     53616.7   0.519405         1.46885e-05     3.5894e-07      0.189318        0.0807917       0.0841275        0.0493515    0.0282      1.16058e-09    -1.54472e-08       -6.77156e-05    1.67739    exp2lc
03D4gf     0.58      52938.7   0.825206         8.20234e-06     4.88632e-07     0.324454        0.622587        0.0285474        0.119088     0.0266     -6.43902e-08    -5.52019e-08        0.00830928     0.767522   salt2
03D4gf     0.58      52939.5   0.874284         2.19745e-05     5.22933e-06    -0.41959         1.74512         0.154186         2.65401      0.0266      8.63972e-06     1.38301e-05        4.35641        0.728057   exp3
03D4gf     0.58      52939.5   0.823943         2.14482e-05     1.21494e-06    -0.489378        0.615072        0.0234959        0.11784      0.0266     -6.42981e-08    -1.34077e-07        0.0154989      0.719442   exp2lc
2561.0     0.11813   53639.7   0.250899         0.000212935     2.58651e-06    -0.265958        0.149939        0.0611775        0.0114546    0.0765     -8.78373e-08    -2.16027e-08        0.000161706    0.822724   salt2
2561.0     0.11813   53638.6   5.10034e-05      0.000651165     6.79369e-06    -0.0258978       0.0486818       2.14017          0.162385     0.0765     -1.01223e-07     4.88493e-07       -0.00267994     2.0382     exp3
2561.0     0.11813   53638.6   2.23859e-05      0.000467053     1.85176e-05     0.219502        0.0492016       0.216416         0.0312985    0.0765     -8.51444e-08    -5.62207e-07        8.20164e-05    5.41112    exp2lc
06D3et     0.576     53894.2   0.232826         7.29351e-06     2.70336e-07    -1.40963         0.236878       -0.0269441        0.0617226    0.0114     -2.77741e-08    -1.50615e-08        0.00267216     1.83929    salt2
06D3et     0.576     53895     2.06537e-05      2.2559e-05      7.97617e-07    -0.246729        0.110394        2.59136          0.275861     0.0114      1.65916e-08     2.05996e-07        0.0082942      4.83701    exp3
06D3et     0.576     53895.4   0.320237         1.64851e-05     5.46909e-07    -0.404048        0.148261        0.0861668        0.0597021    0.0114     -1.3955e-08     -3.02456e-08        0.000986164    7.56683    exp2lc
sn2006ar   0.022539  53813.6   0.125649         0.00477296      4.19172e-05    -1.33034         0.269116        0.0688688        0.00876351   0.014      -8.04578e-06    -3.32702e-07        0.00187783     7.51018    salt2
sn2006ar   0.022539  53813.2   0.126035         0.0103786       0.000442657    -6.45836         0.761942       -1.81787          0.597865     0.014       0.000330438     0.000255458        0.417054       3.94164    exp3
sn2006ar   0.022539  53812.9   0.152637         0.0122567       0.000189334    -5.0832          0.363517       -0.0561591        0.0178699    0.014       4.492e-06      -2.31638e-06        0.00420414     4.1452     exp2lc
11206.0    0.3819    53697.1   2.41299          2.53383e-05     2.76745e-06    -1.57912         6.07631        -0.383296         0.223197     0.0252     -8.95369e-06    -3.7171e-07         0.315865       0.249016   salt2
11206.0    0.3819    53696.2   2.24787          2.11361e-06     4.1771e-06   -262.63          559.31         -234.139          478.05         0.0252      0.00229538      0.00199389    260807              0.169764   exp3
11206.0    0.3819    53696.7   2.79552          6.22892e-05     9.28095e-06    -2.80543        10.9684         -0.407254         0.339513     0.0252      7.74375e-05     1.08328e-06        2.86166        0.249522   exp2lc
05D1cc     0.564     53607.8   0.232605         7.20746e-06     1.11968e-07    -0.0819211       0.149453       -0.0439619        0.0189004    0.0284     -1.22459e-08    -1.14399e-09        0.00116249     1.72866    salt2
05D1cc     0.564     53608.2   0.000106857      1.9527e-05      4.67896e-07     0.223742        0.0548972       1.09188          0.258654     0.0284     -1.19724e-08     1.08335e-07       -0.00651201     1.74192    exp3
05D1cc     0.564     53608.2   0.000127421      1.67274e-05     4.79777e-07     0.337288        0.0538212       0.116937         0.0460463    0.0284     -2.5134e-09     -2.04949e-08        0.00012417     2.13308    exp2lc
03D1ew     0.868     52991.3   2.8295           3.27341e-06     2.19632e-07     0.569271        0.89902        -0.174048         0.229818     0.0272      8.48383e-08     4.02982e-08        0.0205486      2.75347    salt2
03D1ew     0.868     52990.9   0.000277527      1.29567e-05     2.02445e-06     1.04529         0.310752        2.63314          0.799222     0.0272      4.84502e-07     1.60364e-06        0.198606       3.02044    exp3
03D1ew     0.868     52990.9   0.000197346      8.49934e-06     4.32701e-07     0.221767        0.285311       -0.0329025        0.21913      0.0272     -4.04551e-09     8.6522e-08         0.00544075     3.82012    exp2lc
16106.0    0.2512    54046     0.755369         5.77734e-05     5.58757e-06     0.767509        1.13056        -0.0111753        0.0839575    0.0942     -4.24855e-06    -3.96156e-07        0.0305598      1.20768    salt2
16106.0    0.2512    54046.3   0.693312         0.000154636     1.69625e-05    -0.909478        1.61233         0.448309         1.37124      0.0942      2.15102e-05     2.21812e-05        1.76762        1.41021    exp3
16106.0    0.2512    54046.3   0.71652          0.000149173     1.17342e-05    -1.31396         1.14136         0.00272976       0.0886399    0.0942     -5.11975e-06    -9.43878e-07        0.0479445      1.41569    exp2lc
sn2004eo   0.015701  53278.6   0.0137485        0.0168193       4.62409e-05    -1.27091         0.016267        0.0554029        0.00177322   0.109      -3.34895e-07    -7.44742e-08        9.93483e-06   12.5715     salt2
sn2004eo   0.015701  53279.2   0.0294824        0.0486137       0.000247376     0.0722047       0.00789389      1.82038          0.0296231    0.109      -1.02798e-06     6.49278e-06       -0.000107607   21.0931     exp3
sn2004eo   0.015701  53279.2   0.0350993        0.0368333       0.000100496     0.290642        0.00907265      0.0931517        0.0051584    0.109      -1.38784e-07    -2.515e-07         -7.56047e-06   37.3516     exp2lc
13830.0    0.33      53993.4   4.6779           3.70373e-05     5.27649e-06     1.14435         1.58424        -0.0115839        0.101446     0.0402      4.80929e-06    -4.2785e-07        -0.0681679      0.637201   salt2
13830.0    0.33      53993.9   2.6024           9.94765e-05     7.13113e-06     0.652233        0.250836        0.315966         0.86731      0.0402     -7.34518e-08     1.90307e-06       -0.128966       0.652238   exp3
13830.0    0.33      53993.7   2.31441          9.5316e-05      9.77517e-06     0.706822        0.205286        0.041607         0.085968     0.0402      2.66617e-07    -6.07448e-07       -2.74672e-05    0.649787   exp2lc
05D3mh     0.67      53552.9   2.83244          3.76353e-06     2.8474e-07      2.26943         1.26687         0.271198         0.115237     0.0092     -4.41756e-08    -2.88699e-08        0.0126458      2.29488    salt2
05D3mh     0.67      53551.8   2.55058          1.69637e-05     1.67223e-06     1.81386         0.368359        3.51092          0.847043     0.0092      2.64292e-07     1.32326e-06        0.135039       1.61994    exp3
05D3mh     0.67      53549.6   6.14698          1.05295e-05     1.27928e-06     1.85924         0.701342        0.317136         0.12046      0.0092      4.08415e-07    -1.07355e-07        0.00707829     2.15432    exp2lc
8719.0     0.1178    53690     0.0922294        0.00030486      6.0952e-06      0.290605        0.176594       -0.0715458        0.0143086    0.0231     -9.76863e-07    -7.41992e-08        0.00186311     2.09834    salt2
8719.0     0.1178    53690.5   1.01633e-05      0.000673122     1.48418e-05    -1.57197         0.452352       -1.15197          0.374458     0.0231      5.83746e-06     5.01829e-06        0.149287       1.45673    exp3
8719.0     0.1178    53689.9   0.218659         0.000831907     4.52948e-05    -1.56018         0.4853         -0.142673         0.0507666    0.0231     -1.65441e-05    -2.26172e-06        0.0200078      1.75437    exp2lc
17552.0    0.25      54357.9   0.66466          5.37172e-05     3.62251e-06     1.16059         0.474275        0.000473514      0.0708982    0.053      -5.33109e-07    -2.24293e-07        0.00194531     0.821797   salt2
17552.0    0.25      54358.7   0.000272044      0.000145372     4.0336e-06      0.492254        0.148646        0.127011         0.344143     0.053       5.20415e-08     8.27476e-08        0.00692677     0.801333   exp3
