name          redshift     t0       t0_err         x0         x0_err         x1          x1_err          c          c_err   mwebv      cov_x0x1       cov_x0c       cov_x1c  chiquad/dof modelo
sn1990af   0.0503    48195.5   0.11274     0.00142774   1.06776e-05   -2.22332        0.079466     -0.0490376     0.0110988    0.035    -1.87616e-07  -7.267e-08      -4.52001e-07   0.898112   salt2_ori
sn2007bc   0.020771  54200.4   0.117087    0.00779083   7.25637e-05   -1.17504        0.0560505    -0.000463097   0.00854642   0.022    -4.93088e-07  -4.4672e-07     -7.0336e-05    2.09522    salt2_ori
14397.0    0.371     54014.3   0.869559    2.84516e-05  3.04569e-06   -1.48536        0.94745      -0.550776      0.164291     0.0226   -1.76453e-06  -3.25952e-07     0.0301179     0.784609   salt2_ori
03D4au     0.468     52816.6   1.21867     5.24484e-06  1.29951e-07    0.0323438      0.546591      0.195641      0.0418761    0.0285    9.74892e-09  -3.58447e-09    -0.00758747    0.852358   salt2_ori
20575.0    0.196     54421.6   1.50313     7.6867e-05   6.75248e-06    3.49315        1.19459       0.349264      0.0757345    0.0597   -5.0087e-06   -4.82026e-07     0.0579504     2.75693    salt2_ori
04D2mj     0.513     53375.6   1.14869     5.36279e-06  1.0863e-07     0.978092       0.499283      0.203854      0.0243854    0.017     1.47022e-08  -1.542e-09      -0.00363872    0.959751   salt2_ori
20245.0    0.302     54412.3   1.09813     3.20138e-05  3.3568e-06     0.511374       1.57483       0.228979      0.0957176    0.0824   -3.7991e-06   -2.72637e-07     0.0659297     0.581245   salt2_ori
2533.0     0.34      53641     1.06415     3.35279e-05  2.97083e-06    1.75324        0.791437     -0.018985      0.0984539    0.0265   -1.3339e-06   -2.09252e-07     0.0055521     0.871408   salt2_ori
6558.0     0.05742   53674.9   0.0908489   0.00145527   1.12119e-05    1.09438        0.0772833    -0.0191438     0.00619314   0.0387   -4.75589e-07  -5.74787e-08     0.00012826    6.29046    salt2_ori
13044.0    0.121     54003.2   0.0851096   0.000266797  3.5061e-06     0.000479544    0.120366     -0.0755773     0.0106695    0.0471   -3.21136e-07  -2.8631e-08      0.000650082   1.41022    salt2_ori
12853.0    0.1694    53979.3   0.317749    0.000153058  4.79447e-06   -0.46042        0.337993     -0.076762      0.0236178    0.1107   -1.3496e-06   -7.83526e-08     0.00393241    1.17634    salt2_ori
1241.0     0.0902    53635.3   0.0647887   0.000398967  4.92762e-06   -0.431398       0.0718218     0.0514443     0.00921668   0.0614   -2.10885e-07  -3.56709e-08     0.000180812   1.63997    salt2_ori
sn1996bl   0.036     50376.6   0.147383    0.00389456   4.47895e-05    0.0111049      0.116909     -0.0150785     0.00968182   0.105    -2.96889e-06  -3.60052e-07     0.000378607   1.52008    salt2_ori
sn2001fe   0.013539  52229.2   0.20892     0.0246409    0.000185609    0.661086       0.067948     -0.0555051     0.00571096   0.022     5.23805e-07  -6.25511e-07    -8.32662e-05   2.70689    salt2_ori
04D1oh     0.59      53308.4   0.381107    7.98583e-06  3.61007e-07    0.364248       0.367464     -0.149872      0.0809247    0.0274   -5.23316e-08  -2.38403e-08    -0.00248443    1.76656    salt2_ori
05D2dw     0.417     53454.4   0.0908075   1.88932e-05  2.34534e-07    1.09492        0.120106     -0.0402708     0.010801     0.0194   -2.43126e-08  -1.83661e-09     0.000614386   2.28618    salt2_ori
14481.0    0.255     54019.8   0.506499    4.80871e-05  4.77498e-06   -1.089          0.638701     -0.118903      0.0980224    0.033    -1.65038e-06  -3.92333e-07     0.0106414     1.17314    salt2_ori
04D1sk     0.6634    53355.2   0.759466    4.13938e-06  1.59341e-07    0.530368       0.532049      0.131601      0.100915     0.0257   -3.27624e-08  -1.30069e-08     0.00337809    0.688409   salt2_ori
04D3oe     0.756     53195.6   0.454334    4.22923e-06  7.96547e-08   -0.274331       0.36595      -0.166006      0.140867     0.0111   -1.29433e-08  -3.01539e-09    -0.00742473    3.15733    salt2_ori
04D1ks     0.798     53290.7   0.856604    4.00364e-06  8.9554e-08     1.0721         0.474117      0.0529976     0.117439     0.0283   -2.37864e-08   4.52795e-09    -0.0101416     0.956023   salt2_ori
06D2fb     0.124     53853.7   0.0421132   0.000226338  6.90168e-07   -0.284028       0.0261821    -0.0214705     0.00254411   0.0212   -8.70729e-09  -1.5478e-09      2.79206e-05   4.44583    salt2_ori
16402.0    0.29      54059.9   1.39882     7.31126e-05  4.04609e-06    0.324462       1.24285      -0.0847565     0.0691254    0.085    -1.84514e-06  -2.30931e-07     0.0291068     2.21754    salt2_ori
12843.0    0.16695   53982.1   0.169867    0.000122728  4.33038e-06   -1.00526        0.282285      0.036712      0.024998     0.0451   -1.03225e-06  -8.36557e-08     0.003929      0.916072   salt2_ori
19596.0    0.292     54396.1   0.808869    3.76469e-05  3.49067e-06    1.80913        1.01627       0.0541206     0.0862788    0.1002   -2.45785e-06  -2.39831e-07     0.0249093     0.663503   salt2_ori
13655.0    0.252     54000.2   0.615431    3.60305e-05  2.88917e-06   -2.00658        0.721628     -0.0950701     0.0920781    0.0324   -7.20502e-07  -2.308e-07       0.00554475    0.692772   salt2_ori
19128.0    0.287     54386.5   0.935916    4.09338e-05  2.98663e-06    1.37571        0.784751     -0.0527637     0.0798727    0.034    -1.18752e-06  -1.98648e-07     0.0118857     0.718686   salt2_ori
03D1fq     0.8       53000     0.757772    2.89093e-06  1.07984e-07   -1.36163        0.474965     -0.223447      0.277215     0.0261   -2.80984e-08   1.57453e-08     0.0117941     1.20481    salt2_ori
20088.0    0.2449    54408.3   0.448839    8.27821e-05  3.31726e-06   -0.807658       0.65219      -0.251812      0.0467059    0.0246   -8.98939e-07  -1.33808e-07     0.00431202    1.99885    salt2_ori
17435.0    0.218     54359.3   0.494636    9.05393e-05  5.18405e-06    0.972812       0.343101     -0.0739984     0.056418     0.0314   -5.92014e-07  -2.59117e-07     0.000797161   0.99606    salt2_ori
sn2003u    0.028341  52677.5   0.0621116   0.00468846   6.04763e-05   -2.18693        0.122748     -0.0414568     0.00952356   0.03     -4.63053e-06  -4.8625e-07      0.00044181    2.49688    salt2_ori
04D4in     0.516     53278.5   0.114523    1.24754e-05  1.30502e-07    1.46508        0.131781     -0.0421007     0.012239     0.0253   -1.46992e-08  -5.70754e-10     0.000396154   1.43138    salt2_ori
04D4hf     0.936     53246.5   2.09739     5.12218e-06  4.74352e-06   -2.99024        1.58443     -15.3414       23.7607       0.027    -4.57216e-06   0.000111741   -22.2703        0.806382   salt2_ori
06D3el     0.519     53894.4   0.109622    1.22582e-05  1.11655e-07    0.992265       0.107967     -0.0834416     0.0120624    0.0125   -9.54971e-09  -3.77299e-10     0.000267123   2.21808    salt2_ori
13135.0    0.10467   54003.6   0.045127    0.000317045  1.8996e-06    -1.33291        0.0598874    -0.0508964     0.00542745   0.0281   -7.22574e-08  -7.33887e-09     0.000114      1.97283    salt2_ori
sn2004gs   0.0267    53355.8   0.0267897   0.00245064   5.12365e-06   -1.99661        0.0146842     0.139172      0.00222263   0.031    -1.88362e-08  -8.22349e-09     8.27953e-07  17.4846     salt2_ori
05D3lb     0.647     53528.4   0.409643    4.76535e-06  1.37926e-07    0.634911       0.293932      0.109692      0.0725126    0.0109   -1.73437e-08  -8.17166e-09     0.00103556    0.70776    salt2_ori
15756.0    0.38      54035.8   1.3234      1.87107e-05  2.19239e-06   -0.365321       1.42044      -0.199874      0.172332     0.0306   -1.9372e-06   -2.43755e-07     0.047048      0.450315   salt2_ori
21033.0    0.229     54420.7   1.11555     7.12695e-05  5.84671e-06   -0.849568       1.37531      -0.102505      0.0868562    0.0343   -3.21284e-06  -4.56498e-07     0.0430283     3.42085    salt2_ori
Vilas      0.935     52722.5   1.58523     8.23638e-06  1.76727e-06    2.07208        0.54675      -5.06744       1.60778      0.01176   7.04296e-07  -2.82683e-06    -0.612238      5.78561    salt2_ori
3451.0     0.25      53644.9   0.453819    7.05776e-05  4.38021e-06    0.804327       0.438332     -0.00213134    0.0610724    0.0561   -9.90913e-07  -2.30645e-07     0.00530733    0.970289   salt2_ori
05D2by     0.891     53407.6   4.01965     2.76299e-06  1.39479e-07    3.9195         1.6742       -0.08362       0.144738     0.0177    2.99196e-08   1.36324e-08    -0.00306157    1.02082    salt2_ori
sn2006s    0.032102  53770.4   0.0646943   0.00331387   1.84026e-05    0.984878       0.0523113     0.0290385     0.00502664   0.017    -4.56816e-07  -7.21798e-08     9.81073e-06   4.78518    salt2_ori
03D3ay     0.3709    52767.7   0.125455    2.20523e-05  4.97098e-07    0.692718       0.179287     -0.0573148     0.0165177    0.0077   -7.12036e-08  -5.0681e-09      0.000489665   1.71248    salt2_ori
17745.0    0.06      54372.7   0.134119    0.00127628   2.01678e-05    0.961638       0.0776689    -0.0405263     0.00923139   0.0317   -9.86457e-07  -1.55421e-07     0.000251348   1.53055    salt2_ori
sn2006on   0.0719    54064.2   0.181981    0.000750846  8.51316e-06    0.923919       0.251778      0.0870573     0.00988675   0.142    -1.25046e-06  -4.52752e-08     0.000177745   0.869561   salt2_ori
sn2006ob   0.05916   54063.2   0.0536559   0.000947657  5.5739e-06    -2.51689        0.0876789    -0.0348964     0.00608304   0.0331   -1.51014e-07  -2.1896e-08      4.63763e-05   2.32242    salt2_ori
17332.0    0.18286   54358.4   0.388401    9.97414e-05  6.92961e-06    0.125995       0.356399     -0.0130886     0.0637155    0.0721   -6.56997e-07  -4.05651e-07     0.00015844    0.579979   salt2_ori
05D2ab     0.323     53381.4   0.0793468   2.81979e-05  2.07929e-07   -0.160489       0.0680645    -0.0176749     0.00710268   0.0178   -7.8075e-09   -1.25754e-09     0.000135974   1.80423    salt2_ori
6315.0     0.267     53676.6   0.552124    7.55406e-05  4.01704e-06   -0.30205        0.57771      -0.180736      0.0636018    0.0861   -1.04576e-06  -2.20615e-07     0.00780354    0.821666   salt2_ori
16099.0    0.19695   54054     0.708249    9.50416e-05  4.0878e-06     2.64658        0.864373      0.0109164     0.0392346    0.0329   -1.96651e-06  -1.49557e-07     0.0136025     0.705041   salt2_ori
06D4co     0.437     53939.9   0.24338     1.77024e-05  1.29974e-07   -0.249335       0.119305     -0.0664704     0.0102865    0.0259   -6.46665e-11  -8.92877e-10    -0.000276793   1.90951    salt2_ori
sn1997do   0.01012   50766.6   0.0702193   0.0288703    0.000606641    0.988962       0.132621      0.139784      0.0182999    0.063    -4.90743e-05  -1.04326e-05     0.000852912   3.94249    salt2_ori
sn2006cp   0.022289  53897.7   0.0608181   0.00727874   7.15906e-05    0.443508       0.0695374     0.0586169     0.00818629   0.026    -2.14301e-06  -4.08572e-07     9.87799e-07   1.66442    salt2_ori
7512.0     0.219     53681.8   0.550476    7.30462e-05  5.73596e-06   -0.169647       0.686402     -0.115998      0.0742709    0.1028   -2.19309e-06  -3.89325e-07     0.01871       1.19348    salt2_ori
sn2001bt   0.01464   52064     0.0445408   0.0137838    9.80288e-05   -0.805499       0.05274       0.162881      0.00602945   0.065    -2.41173e-06  -4.81048e-07     5.74062e-05   1.64067    salt2_ori
05D2cb     0.427     53423.1   0.190575    8.06948e-06  1.77682e-07    0.77466        0.213633      0.136993      0.0212798    0.0197   -2.75049e-08  -2.27763e-09     0.000956908   1.55822    salt2_ori
04D1pp     0.735     53320.5   0.503034    4.51987e-06  1.06408e-07   -0.935162       0.374991     -0.0647907     0.0842213    0.0266   -1.93832e-08  -4.84906e-09     0.00235503    1.70913    salt2_ori
sn2005al   0.0124    53430.5   0.02664     0.0206724    3.26193e-05   -1.18823        0.00932738   -0.118896      0.00147621   0.055    -5.36255e-08  -2.98326e-08    -9.22405e-07  23.1294     salt2_ori
04D4an     0.613     53185.4   0.766382    4.03748e-06  3.26088e-07    1.06744        0.722427      0.0329356     0.124736     0.0246   -1.48226e-07  -3.19425e-08     0.0136026     1.20906    salt2_ori
04D3fq     0.742     53120.9   0.640891    4.1188e-06   1.22621e-07   -0.554085       0.504594      0.11986       0.159613     0.0108   -2.96501e-08  -8.38043e-09    -0.0040571     1.43447    salt2_ori
05D2ci     0.63      53427.8   0.372764    6.55501e-06  4.69044e-07   -0.940182       0.486937      0.0918209     0.137704     0.0195   -1.27231e-07  -4.83355e-08    -0.00181454    1.50595    salt2_ori
sn1999gp   0.026745  51550.9   0.108281    0.00686625   7.50358e-05    1.74916        0.109188      0.0182561     0.0123884    0.056    -4.94852e-06  -5.26776e-07    -0.000111359   1.27684    salt2_ori
2102.0     0.0951    53620.2   0.284205    0.000635924  7.50462e-06    1.29067        0.127278     -0.127977      0.00780236   0.0884    1.26746e-07  -4.3525e-08      6.4652e-05    1.47613    salt2_ori
18945.0    0.27      54389.9   0.677314    4.33504e-05  3.12639e-06    0.337554       0.756568     -0.117887      0.0807488    0.0223   -1.23675e-06  -2.08136e-07     0.00962023    0.702498   salt2_ori
14019.0    0.2164    54012.3   0.67261     4.9426e-05   4.92102e-06   -0.712759       0.803252     -0.0463789     0.0903294    0.0886   -1.9787e-06   -4.01924e-07     0.0180464     0.962252   salt2_ori
14735.0    0.3011    54015     0.675847    3.65127e-05  3.16793e-06   -0.428211       0.833005      0.080639      0.0799276    0.0366   -1.75113e-06  -2.01604e-07     0.0167008     1.08372    salt2_ori
15453.0    0.175     54038.2   0.18059     0.00010804   2.64724e-06    1.1039         0.28293      -0.0227855     0.0190735    0.0539   -6.42985e-07  -3.13941e-08     0.00283708    0.824112   salt2_ori
05D1cl     0.83      53628.1   0.699989    3.30263e-06  9.80818e-08    2.15636        0.44674      -0.0684622     0.109061     0.0279   -3.14245e-08   4.51091e-09    -0.00511836    1.10198    salt2_ori
sn2002bf   0.024396  52338.3   0.293726    0.00538525   0.000177352   -0.899503       0.121353      0.107567      0.0197637    0.011    -7.86752e-06  -3.25892e-06     0.00118243    6.23482    salt2_ori
5549.0     0.121     53665.7   0.228425    0.000248469  2.50968e-06    0.474247       0.148365      0.010925      0.00852609   0.0336   -6.92387e-08  -1.43095e-08     0.000418695   1.57367    salt2_ori
13757.0    0.289     53994.2   1.77728     5.43282e-05  3.35902e-06    0.624914       0.935409     -0.120909      0.0676239    0.0401    5.80467e-07  -1.68953e-07    -0.0104538     1.04686    salt2_ori
sn2006qo   0.029704  54083.1   0.131436    0.00332155   2.78752e-05    0.459519       0.070713      0.169146      0.00663209   0.039    -3.11173e-07  -1.42635e-07    -8.67683e-06   1.36538    salt2_ori
19008.0    0.219     54393.4   0.68759     6.47184e-05  6.00956e-06    2.39592        0.928534      0.0524541     0.0744277    0.0894   -3.96522e-06  -3.99014e-07     0.0294279     1.05078    salt2_ori
04D1dc     0.211     53230.8   0.0610262   6.8227e-05   1.85837e-07   -1.21163        0.0295972    -0.00721832    0.00234582   0.025    -6.38762e-10  -2.96336e-10    -1.80354e-06   6.51784    salt2_ori
2689.0     0.16149   53637.6   0.205689    0.000143057  2.7553e-06     1.08918        0.185738      0.0860993     0.0160502    0.0333   -3.21139e-07  -2.51694e-08     0.000336339   2.28146    salt2_ori
05D4dy     0.81      53616.5   1.31404     2.60958e-06  7.8556e-08    -0.297344       0.652589     -0.0278298     0.14839      0.026    -1.73184e-08   2.64833e-09    -0.00363741    0.933619   salt2_ori
2017.0     0.2616    53635.7   0.748778    5.51166e-05  5.00304e-06    1.5944         0.627349     -0.140052      0.0955971    0.067    -1.42522e-06  -3.85754e-07     0.00263917    0.73897    salt2_ori
sn2006oa   0.06255   54067     0.0990863   0.00133392   7.11928e-06    0.936066       0.125573     -0.0589194     0.00408924   0.0406   -5.04956e-07  -1.76701e-08     0.000208101   3.24722    salt2_ori
15383.0    0.312     54030.4   0.897329    3.4212e-05   2.62354e-06   -0.0859197      0.972496     -0.0932172     0.0943812    0.0326   -1.23982e-06  -1.86261e-07     0.00417098    1.63922    salt2_ori
13005.0    0.127     53964.6   1.12735     0.000198446  1.8817e-05    -0.299164       0.30156      -0.0146886     0.0344516    0.0335   -2.68029e-06  -5.36456e-07     0.00350983    0.599708   salt2_ori
17186.0    0.07944   54353.9   0.156062    0.000359693  7.25566e-06    0.625509       0.123596      0.117658      0.013389     0.0351   -5.1674e-07   -8.1509e-08      0.000389996   2.2093     salt2_ori
17340.0    0.25709   54356.1   0.53095     5.6742e-05   4.25673e-06   -0.154532       0.511653     -0.0684297     0.0774056    0.0313   -9.50478e-07  -2.78064e-07     0.00336936    0.367524   salt2_ori
04D4ib     0.699     53267.9   0.393885    6.67541e-06  1.75604e-07    1.14349        0.28294      -0.180212      0.0987827    0.0274   -2.62103e-08  -1.21722e-08     0.00237628    0.899735   salt2_ori
05D2eb     0.534     53451.9   0.208231    1.15688e-05  2.96044e-07    0.848401       0.285991     -0.070744      0.0248718    0.0175   -7.56383e-08  -4.53257e-09     0.00341858    1.68538    salt2_ori
20227.0    0.284     54407.6   1.34529     4.19056e-05  3.33816e-06   -0.259927       2.27908      -0.0907643     0.0896194    0.0422   -4.04313e-06  -2.40462e-07     0.0319507     0.798863   salt2_ori
06D4bw     0.732     53907     2.52757     5.31664e-06  2.55287e-07    1.53872        0.740815     -0.18535       0.130864     0.0255    9.94085e-08  -1.48332e-08    -0.0234917     0.930609   salt2_ori
19632.0    0.308     54396.7   0.769649    3.05133e-05  3.38429e-06    0.90076        1.03426       0.0238715     0.101966     0.0295   -2.58569e-06  -2.73662e-07     0.036622      1.11568    salt2_ori
15301.0    0.248     54035.3   0.474142    9.91211e-05  5.12237e-06    0.410082       0.495508     -0.190877      0.0538114    0.0623   -1.55289e-06  -2.42904e-07     0.0094111     1.28169    salt2_ori
04D3gt     0.451     53138.9   0.246862    8.75474e-06  9.099e-08     -1.00704        0.193705      0.265269      0.0172421    0.0096   -6.52596e-09  -7.02845e-10    -0.000602498   1.7823     salt2_ori
sn1999aa   0.014443  51232.7   0.0304128   0.0230874    0.00010548     1.15249        0.0327136    -0.0705193     0.00370436   0.04     -2.30442e-06  -3.32727e-07     4.61885e-05   2.39728    salt2_ori
13038.0    0.104     53986.8   0.39643     0.000386661  7.81636e-06    2.1036         0.188669     -0.0278241     0.01113      0.0386   -2.88609e-07  -7.16197e-08     0.000688684   2.11273    salt2_ori
10434.0    0.10418   53696.5   0.197667    0.000387708  8.27476e-06    0.0876145      0.291698     -0.0858713     0.0171634    0.0938   -1.95052e-06  -1.16909e-07     0.00310138    0.668261   salt2_ori
8046.0     0.2593    53683.6   0.789636    3.86291e-05  4.26065e-06    0.682936       0.992454      0.0745734     0.10627      0.0292   -2.82305e-06  -3.99173e-07     0.0460881     0.630398   salt2_ori
18835.0    0.12319   54392.4   0.103301    0.000282495  2.42264e-06    0.774612       0.0977234    -0.0212856     0.00876561   0.1164   -1.43937e-07  -1.33367e-08     0.000287381   1.49844    salt2_ori
1580.0     0.184     53634     0.274754    0.000142663  6.96388e-06    0.838021       0.261066     -0.064595      0.0433757    0.1224   -4.84863e-07  -2.74066e-07    -0.000348642   0.585185   salt2_ori
06D3ed     0.404     53876.5   0.315648    1.67943e-05  1.78736e-07   -0.501305       0.147678     -0.0959152     0.0111454    0.0082    8.56333e-09  -1.47098e-09    -0.000483719   0.867287   salt2_ori
19658.0    0.2       54401.4   0.404108    9.1895e-05   7.06636e-06   -0.492259       0.798741     -0.0447371     0.0602857    0.0179   -3.98195e-06  -3.78715e-07     0.0192697     0.621686   salt2_ori
17825.0    0.161     54367     0.146118    0.000122489  2.1163e-06    -0.163494       0.15143       0.0149976     0.0161687    0.0282   -2.17238e-07  -1.94196e-08     0.000725631   0.743108   salt2_ori
6192.0     0.272     53672.4   0.75981     4.10608e-05  3.13583e-06   -2.13755        1.14003      -0.151548      0.0974628    0.0472   -1.2099e-06   -2.62156e-07     0.0121215     0.403805   salt2_ori
05D4dt     0.407     53608.7   0.459922    1.42317e-05  2.2411e-07    -0.65659        0.205727     -0.0920813     0.0153148    0.0259    1.77824e-08  -2.6119e-09     -0.00114278    1.54337    salt2_ori
15229.0    0.224     54032.5   0.531747    6.30002e-05  4.4754e-06     0.84277        0.512721      0.0683087     0.068016     0.0274   -1.2454e-06   -2.77018e-07     0.0113506     0.601824   salt2_ori
05D2my     0.981     53699.4   8.38729     1.44751e-06  3.72893e-06    2.90769        3.17309     -11.0785       19.0007       0.0204   -3.54513e-06   7.07758e-05   -20.1747        2.19562    salt2_ori
sn2007qe   0.024     54429.8   0.0273796   0.00672192   3.27916e-05    0.799831       0.0380659     0.0484087     0.00386407   0.038    -9.34652e-07  -8.10448e-08     3.30432e-05   3.53798    salt2_ori
05D2dy     0.51      53440.6   0.621852    1.26425e-05  1.4554e-07     1.58108        0.258357     -0.147312      0.0169185    0.0158    9.99639e-09  -1.34232e-09    -0.000908307   3.2575     salt2_ori
20064.0    0.10524   54413     0.0981167   0.000345721  3.80873e-06    0.639627       0.153045      0.0906562     0.00904658   0.031    -4.51058e-07  -2.71145e-08     0.000777069   3.46826    salt2_ori
sn2005ir   0.076     53685.5   0.0331478   0.000762586  3.19504e-06    0.873967       0.042256     -0.00656894    0.0038233    0.0306   -9.76411e-08  -8.32655e-09     5.1198e-05    3.62681    salt2_ori
1253.0     0.262     53634.8   0.568266    5.4225e-05   4.62828e-06   -0.657846       0.498115     -0.0364837     0.0910888    0.0613   -7.52481e-07  -3.59323e-07     0.00321714    0.53423    salt2_ori
21062.0    0.147     54425.7   0.31035     0.000123715  3.14105e-06    0.614729       0.479105      0.063485      0.0235993    0.0483   -1.17611e-06  -5.76637e-08     0.00791702    1.04379    salt2_ori
18749.0    0.188     54385.2   0.567871    6.93222e-05  4.49376e-06   -2.12359        0.51727       0.0407296     0.0609001    0.0194   -7.51169e-07  -2.58387e-07     0.00699774    1.12846    salt2_ori
04D4gg     0.424     53247     0.102494    1.41593e-05  1.76426e-07    1.07495        0.12556       0.113905      0.0115701    0.0272   -1.68775e-08  -1.53007e-09     0.000498129   2.2485     salt2_ori
06D2gb     0.442     53872.4   0.266987    1.15058e-05  3.11202e-07   -1.65588        0.249344     -0.0174362     0.0304116    0.0183   -5.84911e-08  -7.15497e-09     0.00312935    0.423002   salt2_ori
sn2004as   0.031021  53086.2   0.125294    0.00300102   3.99221e-05    0.330692       0.11449       0.0343516     0.0118231    0.015    -2.32537e-06  -4.02599e-07     0.000292094   2.99056    salt2_ori
19913.0    0.207     54405.3   0.612252    8.75274e-05  5.23199e-06   -0.416885       0.775342     -0.0853953     0.0573739    0.0803   -1.66789e-06  -2.74441e-07     0.0101236     1.01005    salt2_ori
12860.0    0.1217    53993.8   0.269975    0.000146014  2.41592e-06   -0.284162       0.192758      0.149667      0.0151226    0.0651   -1.69916e-07  -2.7353e-08      0.000726168   0.818111   salt2_ori
sn1992ag   0.025     48806.4   0.576903    0.00536135   0.000173087    0.122705       0.303722      0.126569      0.0337995    0.097     2.15621e-06  -4.93866e-06    -0.00101875    0.819937   salt2_ori
15171.0    0.1392    54029.2   0.124833    0.000254067  2.11999e-06    0.60568        0.134563     -0.115727      0.00917593   0.1069   -1.72779e-07  -1.00177e-08     0.000343356   2.11978    salt2_ori
18855.0    0.12783   54385.9   0.201941    0.000236798  2.21471e-06    0.274212       0.137607     -0.0345377     0.00946586   0.0986   -1.23566e-07  -1.34039e-08     0.000331336   0.565859   salt2_ori
04D4jw     0.961     53281.1   1.99943     1.65026e-07  1.13478e-06   -9.32958        3.21795       8.27635      13.0435       0.0273    1.72549e-06  -1.47947e-05   -19.8316        1.31738    salt2_ori
6933.0     0.213     53679.9   0.438989    8.16629e-05  4.73471e-06    0.584269       0.509924     -0.0102787     0.0549566    0.0236   -1.4047e-06   -2.37859e-07     0.0112369     1.33591    salt2_ori
6057.0     0.06707   53663.6   0.0822622   0.000630837  5.32404e-06   -0.419944       0.0938014     0.0982165     0.00749874   0.1169   -2.94557e-07  -2.84055e-08     0.000140334   2.33701    salt2_ori
14979.0    0.1771    54025.2   0.34466     0.000154308  2.20077e-06    0.502763       0.221497     -0.137598      0.0135267    0.0897   -1.24722e-07  -1.30355e-08     0.000264149   0.993185   salt2_ori
06D3dt     0.282     53849     0.200241    2.47101e-05  2.12776e-07    0.08849        0.0893153     0.0903683     0.00835112   0.0077    5.24372e-10  -1.43141e-09    -1.7496e-05    3.68398    salt2_ori
16473.0    0.211     54062.9   1.67781     9.08834e-05  7.99592e-06   -0.466725       1.62886      -0.14807       0.0972585    0.0742   -5.02316e-06  -6.70833e-07     0.0907761     1.16149    salt2_ori
04D4bq     0.55      53193.7   0.297068    8.22599e-06  1.62518e-07    0.889109       0.268675      0.109702      0.0276382    0.026    -3.46422e-08  -1.2108e-09      0.00153774    1.11074    salt2_ori
5717.0     0.2517    53664.5   0.513548    5.18408e-05  2.37085e-06    1.59667        0.466144     -0.0291399     0.0461165    0.0276   -5.26901e-07  -8.97631e-08     0.00210367    0.496444   salt2_ori
18697.0    0.10726   54384.3   0.175435    0.000357816  2.22118e-06    0.836104       0.104004      0.0229161     0.00611851   0.0196   -6.07103e-08  -8.7669e-09      0.000118192   1.04574    salt2_ori
sn2005ag   0.0794    53414.9   0.0749484   0.000756035  1.90403e-06    0.2096         0.0412737    -0.0360194     0.00290562   0.041     5.92267e-09  -3.04342e-09    -2.11617e-05   1.71975    salt2_ori
17880.0    0.07267   54363.2   0.137037    0.000483187  5.96374e-06   -0.931013       0.0866987     0.103122      0.00969613   0.0772   -2.82202e-07  -4.88946e-08     0.00029645    2.84761    salt2_ori
15584.0    0.282     54038.3   0.723112    4.19252e-05  3.09106e-06    0.820783       0.749153      0.0804981     0.0787996    0.0862   -1.26438e-06  -2.07481e-07     0.0156434     0.776058   salt2_ori
sn1998ef   0.017742  51113.9   0.0447015   0.0212179    0.000249945   -1.08475        0.0737263    -0.0893816     0.00776687   0.073    -1.39257e-05  -1.65593e-06     0.000306313   6.71636    salt2_ori
sn1992bp   0.0793    48980.6   0.185626    0.000870964  9.68806e-06   -0.977041       0.109955     -0.10265       0.0147725    0.069    -3.04488e-07  -7.18653e-08    -4.78834e-05   1.23286    salt2_ori
04D1jd     0.778     53248.9   1.73149     3.15472e-06  1.02369e-07    4.13238        0.893972      0.30421       0.125365     0.031    -5.16804e-08   4.2979e-11      0.00835888    1.88552    salt2_ori
05D4bf     0.589     53551.6   0.575134    6.24099e-06  2.99332e-07    0.744175       0.336825      0.0182344     0.0988256    0.0288   -1.83947e-08  -2.68496e-08    -0.00152444    1.25698    salt2_ori
15365.0    0.178     54038.1   0.192162    0.000116141  2.33882e-06    0.723913       0.25299      -0.0617478     0.0187265    0.0321   -4.69062e-07  -1.91411e-08     0.00180601    0.990828   salt2_ori
20764.0    0.165     54421.8   0.400844    0.000139134  2.97781e-06   -1.15796        0.558662     -0.101486      0.024293     0.032    -9.7269e-07   -4.1795e-08      0.00752296    1.60098    salt2_ori
20142.0    0.316     54413.6   0.841121    5.28207e-05  3.15468e-06    1.14348        1.04591      -0.0427454     0.0601104    0.0376   -2.26064e-06  -1.43106e-07     0.0160412     0.613231   salt2_ori
03D4di     0.899     52901.4   0.718501    3.4744e-06   1.89792e-07    1.31144        0.481376      0.025094      0.169803     0.0262   -4.01486e-08   2.57627e-08    -0.00187935    1.61308    salt2_ori
05D2ck     0.698     53416.4   0.709669    2.99818e-06  1.32714e-07   -2.5309         0.541902     -0.0610368     0.181446     0.0176   -1.41809e-08  -1.65433e-08    -0.015905      0.935071   salt2_ori
19702.0    0.269     54397.6   0.655675    4.47716e-05  4.63924e-06   -0.517099       1.00952      -0.200179      0.106263     0.104    -2.90236e-06  -4.12204e-07     0.0288762     0.609217   salt2_ori
05D3jb     0.745     53515.3   0.384177    4.78035e-06  1.06326e-07    1.09218        0.342361     -0.00110944    0.0709869    0.009    -2.57906e-08  -1.96897e-09    -0.00324175    2.46801    salt2_ori
sn2005kc   0.01512   53697.7   0.0141929   0.0111958    2.66958e-05   -0.718339       0.020646      0.175455      0.00230534   0.132    -3.10605e-07  -5.19365e-08     1.64274e-05   7.83276    salt2_ori
